UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,loan_default
636662,64969,78446,83.88,2,23799,86,1615,27-04-1994,Salaried,29-10-2018,4,0
586462,51103,63514,81.56,257,23796,45,939,01-01-1969,Self employed,18-10-2018,6,0
609713,39172,60560,67.87,19,23213,45,1835,01-07-1987,Salaried,24-10-2018,4,0
527747,46145,61263,78.35,19,14214,45,1854,16-05-1975,Salaried,22-09-2018,4,0
445682,48049,61813,80.89,14,24348,86,798,01-08-1974,Self employed,17-08-2018,15,0
484301,45849,62800,74.84,103,22728,51,7048,01-01-1984,Self employed,31-08-2018,7,0
620860,33311,72447,48.31,9,16450,49,5389,19-05-1977,Self employed,25-10-2018,3,0
611806,62713,76582,84.22,17,20335,86,3241,01-07-1987,,24-10-2018,17,0
421502,61447,74367,84.71,48,21478,86,6315,04-06-1985,Self employed,04-08-2018,5,0
649804,33261,60127,57.84,85,17142,45,1934,01-01-1983,Self employed,31-10-2018,4,0
544868,64769,78259,84.34,5,14145,86,3345,28-04-1991,Salaried,28-09-2018,9,0
593475,59237,68100,90,85,18792,45,1971,01-01-1984,Self employed,21-10-2018,4,0
593564,55176,82000,68.9,2,14834,86,2378,13-12-1989,Salaried,21-10-2018,4,0
485743,57559,67262,87.04,61,22778,86,1310,15-07-1997,Self employed,31-08-2018,6,1
464739,56559,70791,81.93,16,21980,86,2943,04-07-2000,,25-08-2018,17,1
480525,50922,63597,84.91,162,15805,86,1863,19-10-1987,Salaried,31-08-2018,4,0
512989,41894,71259,60.34,5,23418,86,3564,10-11-1970,Self employed,17-09-2018,9,0
635337,43710,70408,63.91,9,22887,120,5432,01-01-1977,Self employed,29-10-2018,3,0
501491,72517,90122,81.78,69,17732,86,4040,03-08-1976,Self employed,12-09-2018,8,1
613741,36439,75085,50.61,1,22898,49,5091,18-10-1979,Salaried,24-10-2018,3,0
452248,32735,79251,43.22,65,23243,49,6834,07-09-1980,Self employed,21-08-2018,13,0
486659,40294,63600,65.25,67,16565,45,1465,08-12-1994,Salaried,03-09-2018,6,1
521702,28529,67680,44.33,159,23360,45,7198,10-12-1990,Self employed,20-09-2018,7,0
437380,71817,103513,71.49,11,14002,51,6019,20-11-1994,Salaried,14-08-2018,3,0
497278,35940,69845,54.12,120,18732,45,6944,01-01-1991,Salaried,08-09-2018,12,0
588348,63847,72938,88.98,82,17308,45,4864,04-07-1986,Salaried,19-10-2018,19,1
494807,58109,76111,78.37,147,17551,86,2798,01-01-1977,Self employed,07-09-2018,2,0
640110,53703,71019,77.44,16,15694,86,2991,03-02-1996,Salaried,30-10-2018,14,0
514047,74123,102000,73.53,16,14143,48,2971,10-05-1987,Salaried,18-09-2018,14,0
642578,55452,79939,70.6,48,24124,51,6347,28-06-1972,Self employed,30-10-2018,5,1
579224,44349,75189,61.18,65,23767,86,6793,01-03-1985,Self employed,15-10-2018,13,0
510005,72717,104673,71.56,3,17038,51,571,04-08-1987,Salaried,16-09-2018,15,0
554573,66669,96889,70.7,48,23797,86,6329,01-04-1972,Salaried,03-10-2018,5,0
559720,62849,76073,86.76,103,23812,86,6999,12-07-1965,Self employed,06-10-2018,7,0
647007,48349,68700,71.32,136,22865,45,3740,29-05-1982,Self employed,31-10-2018,8,0
462692,51078,60248,87.97,34,22770,45,981,20-08-1993,Salaried,24-08-2018,6,0
642560,63947,87793,74.04,9,22888,49,5407,03-09-1999,,30-10-2018,3,0
495127,37359,53572,72.8,61,15897,45,1333,22-07-1986,Self employed,07-09-2018,6,0
626329,65169,78934,83.61,147,23641,51,2790,01-01-1984,Salaried,26-10-2018,2,1
443983,38439,57484,69.58,257,23747,45,936,01-01-1988,Salaried,17-08-2018,6,0
430343,56059,68271,84.96,16,18317,86,3000,15-07-1978,Salaried,10-08-2018,14,0
456906,42394,57492,74.79,136,15129,48,3753,03-11-1982,Salaried,22-08-2018,8,1
442428,49988,65320,78.84,138,15943,45,3396,01-01-1983,Salaried,16-08-2018,9,0
632830,61200,74800,83.67,2,22917,86,1677,12-09-1987,Salaried,28-10-2018,4,0
585996,50903,71789,71.88,3,22945,86,91,25-06-1989,Salaried,17-10-2018,1,1
566665,56013,71768,80.82,159,23266,86,7199,03-02-1976,Self employed,10-10-2018,7,0
599141,38939,74447,53.73,63,21879,86,7100,01-01-1992,Self employed,22-10-2018,10,1
514009,41794,69219,62.12,67,17831,86,1446,15-05-1996,Salaried,18-09-2018,6,0
456173,55282,70188,83.02,36,18520,86,6777,02-01-1989,Self employed,22-08-2018,13,1
481212,53383,102871,54.44,20,23345,145,6209,21-05-1980,Self employed,31-08-2018,5,0
630135,58413,78210,76.72,1,18068,86,6087,01-01-1989,Self employed,27-10-2018,3,0
491192,61213,74846,82.84,136,20438,51,3707,07-05-1969,Self employed,05-09-2018,8,0
422709,54380,70600,79.49,2,22574,51,1721,15-11-1989,Self employed,06-08-2018,4,0
588219,68382,78775,88.86,2,17904,51,1711,25-12-1982,Self employed,19-10-2018,4,0
484572,45349,59354,77.5,3,14573,45,17,15-04-1980,Self employed,31-08-2018,1,0
583114,28529,77311,37.51,42,23141,45,5243,12-06-1995,Self employed,16-10-2018,3,1
486151,36659,59306,65.76,20,17935,45,6221,01-01-1983,Self employed,31-08-2018,5,0
472227,38939,66307,60.33,20,16806,49,6155,03-04-1977,Salaried,29-08-2018,5,0
633077,54131,67791,84.97,19,15685,86,1858,24-08-1980,Self employed,28-10-2018,4,0
523708,49982,60112,84.84,67,22727,45,1509,11-08-1992,Self employed,20-09-2018,6,0
500731,45659,70743,67.85,5,15663,86,3357,10-08-1969,Self employed,12-09-2018,9,0
643738,60013,75942,80.72,70,21465,86,2401,01-06-1987,Self employed,30-10-2018,4,0
440441,54519,68891,84.19,79,17413,86,738,12-12-1977,Self employed,16-08-2018,18,0
638501,36439,72704,51.58,202,23322,45,729,28-10-1985,Salaried,29-10-2018,18,0
626455,55259,73626,76.06,16,15694,86,2994,01-12-1974,Salaried,26-10-2018,14,1
563335,56513,72700,79.09,36,23978,86,6692,01-01-1983,Self employed,08-10-2018,13,0
570755,27029,78000,35.9,135,23573,120,1653,07-03-1995,Self employed,12-10-2018,4,0
652365,72623,151500,49.17,42,23651,49,5246,17-03-1995,Self employed,31-10-2018,3,0
542996,39439,75747,52.81,9,18062,86,5422,01-01-1996,Self employed,27-09-2018,3,0
588008,54909,70063,79.93,70,22585,49,2439,07-06-1994,Self employed,19-10-2018,4,0
527380,52203,68315,80.51,3,17039,86,576,14-12-1986,Self employed,21-09-2018,15,0
576648,55489,74119,79.6,160,22417,51,2,27-07-1989,Self employed,13-10-2018,1,1
516464,48145,67125,74.49,20,13295,45,6245,27-05-1982,Self employed,19-09-2018,5,0
618238,59593,77153,82.95,70,16932,86,2407,18-05-1978,Salaried,25-10-2018,4,0
636150,62484,75926,85,85,18663,86,1989,16-10-1979,Self employed,29-10-2018,4,1
447122,52203,67479,79.28,67,21308,86,1508,01-01-1986,Salaried,18-08-2018,6,0
574427,45749,66275,70.92,67,22727,45,1508,23-10-1995,Salaried,13-10-2018,6,0
431723,49303,66827,76.32,68,18795,51,855,27-08-1990,Self employed,10-08-2018,6,0
417746,45949,61903,76.41,15,14710,86,299,01-01-1975,Self employed,01-08-2018,11,0
545704,49763,68711,75.68,10,22742,86,5660,18-07-1995,Self employed,28-09-2018,3,0
628174,36269,74886,52.08,11,24634,45,5959,03-04-1998,,26-10-2018,3,0
587530,45849,68021,69.1,250,23000,86,1548,07-11-1993,Salaried,19-10-2018,6,0
571658,48145,62802,79.62,1,22056,45,4938,01-01-1988,Salaried,12-10-2018,3,0
561670,84789,110000,78.18,136,22111,48,3741,18-04-1978,Self employed,08-10-2018,8,1
512980,53679,65824,88.11,3,14656,86,34,07-07-1973,Self employed,17-09-2018,1,0
498534,51303,60537,87.55,34,15118,45,1044,01-07-1987,Self employed,10-09-2018,6,0
533691,40394,56402,72.69,62,16739,45,388,01-01-1997,Self employed,25-09-2018,11,0
423452,43394,62188,72.36,34,22637,86,984,01-01-1978,Self employed,06-08-2018,6,0
424713,51303,65579,79.29,16,21003,86,2956,19-03-1980,Self employed,07-08-2018,14,0
495023,49303,63804,79.93,3,15686,49,30,19-08-1987,Self employed,07-09-2018,1,0
530553,43889,54663,84.15,136,23613,48,3756,05-08-1971,Salaried,23-09-2018,8,0
545385,45385,70729,67.86,1,17916,86,5042,10-03-1988,Salaried,28-09-2018,3,0
579772,64457,77147,85,136,16428,45,3755,10-10-1967,Salaried,15-10-2018,8,1
599565,56259,71806,80.77,19,22857,86,1896,01-01-1987,Salaried,22-10-2018,4,0
557263,44349,69897,65.81,202,23870,45,774,26-01-1991,Self employed,04-10-2018,18,0
597760,39074,62012,66.12,74,16686,48,2578,01-01-1969,Salaried,22-10-2018,4,0
454711,57659,66088,89.58,138,14178,86,3329,01-11-1984,Self employed,22-08-2018,9,0
457095,54259,72024,77.75,65,23767,86,6793,01-10-1969,Salaried,22-08-2018,13,0
558086,51498,89060,60.63,120,23492,48,6946,01-01-1989,Self employed,04-10-2018,12,1
436647,41994,61502,70.08,79,18169,86,763,01-07-1995,Salaried,13-08-2018,18,0
419166,53803,63361,86.8,136,17783,86,3692,26-02-1983,Salaried,03-08-2018,8,0
451861,85989,132527,66.4,34,15272,49,989,09-12-1992,Self employed,21-08-2018,6,0
502896,63447,85648,75.89,251,23855,120,6855,01-10-1987,Self employed,12-09-2018,13,0
454273,58047,89404,68.23,14,24001,86,825,01-01-1993,Self employed,21-08-2018,15,0
603430,53578,65000,83.85,2,22430,45,2394,11-01-1967,Salaried,23-10-2018,4,0
470207,48743,67243,77.33,3,16277,45,571,04-04-1987,Salaried,28-08-2018,15,0
444989,69123,84016,84.51,19,21435,86,1836,28-02-1991,Salaried,17-08-2018,4,1
575476,59259,110500,54.3,9,23536,51,5410,01-01-1975,Self employed,13-10-2018,3,1
445757,46349,62990,76.2,159,23266,86,7200,01-01-1993,Self employed,17-08-2018,7,0
496387,101315,173000,61.56,152,18578,67,6064,25-01-1992,Self employed,08-09-2018,3,0
614309,70617,98489,73.92,251,22993,51,6878,21-07-1969,Self employed,24-10-2018,13,1
607625,52303,62565,84.71,3,22388,86,51,28-04-1983,Self employed,23-10-2018,1,1
476667,53139,62804,89.17,18,14115,86,2680,29-01-1994,Salaried,30-08-2018,4,0
624550,79686,108107,74.93,34,18758,48,992,11-02-1966,Salaried,26-10-2018,6,1
560795,72000,91420,80.95,76,16596,86,4470,05-05-1996,Salaried,06-10-2018,8,1
649177,37939,60627,63.5,101,22798,51,701,10-07-1987,Salaried,31-10-2018,15,0
449241,46349,74000,64.86,135,23003,86,1698,18-08-1993,Salaried,20-08-2018,4,0
514978,59347,71931,84.99,135,20878,86,1628,03-12-1985,Salaried,18-09-2018,4,0
460241,63213,90349,71.94,64,17023,48,3491,01-01-1987,Self employed,24-08-2018,9,0
539917,73817,111994,66.97,10,24086,86,5674,20-10-1993,Self employed,26-09-2018,3,1
426410,43394,59657,75.43,103,20286,86,6974,05-10-1995,Self employed,07-08-2018,7,1
586761,59947,69933,87.23,68,23638,120,854,22-01-1994,Self employed,18-10-2018,6,1
592134,43394,62999,69.84,48,16712,45,6427,04-07-1962,Salaried,20-10-2018,5,0
533411,44349,63181,72.81,152,14144,45,4934,08-11-1990,Self employed,24-09-2018,3,0
547243,62213,88297,72.48,1,14432,120,5074,05-02-1987,Self employed,29-09-2018,3,0
446174,46349,65550,73.23,16,24260,45,3042,01-01-1978,Salaried,18-08-2018,17,0
580306,46833,72416,67.66,3,21413,51,40,15-08-1978,Self employed,15-10-2018,1,0
650131,47849,60775,79.8,74,21347,86,2579,01-01-1981,Salaried,31-10-2018,4,1
541668,60347,74848,82.83,36,21242,86,6586,01-02-1972,Self employed,27-09-2018,13,1
523767,78546,102927,79.67,42,23785,49,5229,09-04-1994,Self employed,20-09-2018,3,0
485654,38439,63600,62.89,103,23360,45,6989,15-07-1963,Salaried,31-08-2018,7,1
590134,52803,79150,67.59,202,23800,86,785,15-07-1976,Salaried,20-10-2018,18,0
458676,54459,69275,81.13,36,23049,45,6584,31-12-1986,Self employed,23-08-2018,13,0
627194,42494,69042,65.18,1,22056,45,4923,05-02-1997,Self employed,26-10-2018,3,0
459353,52103,67698,79.77,16,18317,86,2994,03-05-1995,Salaried,23-08-2018,14,0
514355,36179,76723,49.53,255,23415,45,5844,27-01-1965,Self employed,18-09-2018,3,0
564657,42394,72000,59.72,135,23337,51,1695,17-05-1979,Self employed,09-10-2018,4,0
554609,54059,61991,89.21,73,16956,86,524,06-01-1975,Self employed,03-10-2018,11,0
649132,57513,73201,79.92,16,15694,86,2955,01-12-1981,Salaried,31-10-2018,14,1
442664,52278,63111,84.77,15,23475,51,305,03-02-1975,Salaried,16-08-2018,11,0
607052,52303,71692,73.93,9,18062,86,5425,02-03-1997,Salaried,23-10-2018,3,0
652813,37189,58950,64.46,97,15777,45,1142,25-07-1995,Self employed,31-10-2018,6,0
521642,45399,80202,59.23,104,21013,86,7148,10-03-1994,Salaried,20-09-2018,10,0
522409,58259,66750,88.39,136,17783,86,3740,16-06-1977,Self employed,20-09-2018,8,0
637000,63613,87434,74.34,67,22045,86,1429,16-11-1993,Salaried,29-10-2018,6,0
513846,63713,81452,79.8,2,23616,51,1742,16-04-1987,Salaried,18-09-2018,4,0
561721,55013,69063,82.53,9,18062,86,5457,01-10-1999,,08-10-2018,3,0
456558,47349,61399,79.81,160,14151,45,71,01-07-1968,Self employed,22-08-2018,1,0
560216,35439,70856,52.22,9,16120,86,5427,10-08-1975,Self employed,06-10-2018,3,1
451350,66907,88616,79.56,260,24066,48,4157,10-10-1995,Salaried,20-08-2018,8,0
450959,44849,60767,76.52,207,23546,86,895,27-09-1988,Self employed,20-08-2018,6,0
430199,50078,67200,77.38,16,14142,45,3017,01-01-1979,Salaried,09-08-2018,14,0
429023,19020,69279,28.87,165,21064,86,6501,12-06-1997,Salaried,09-08-2018,5,1
470598,57779,68476,87.62,138,23643,86,3339,05-07-1970,Salaried,28-08-2018,9,0
469897,53803,61118,89.66,70,16689,45,2442,01-06-1965,Salaried,28-08-2018,4,0
600157,64213,74697,87.02,136,15523,86,3755,23-04-1977,Salaried,22-10-2018,8,0
576428,55668,66364,85,76,16596,86,4446,01-01-1974,Self employed,13-10-2018,8,0
559258,54249,69544,81.96,138,20470,86,3382,12-06-1974,Self employed,05-10-2018,9,0
526214,53078,70593,77.91,8,15304,45,5628,01-01-1982,Self employed,21-09-2018,3,0
575302,55013,70111,79.87,20,23945,49,6169,29-05-1984,Self employed,13-10-2018,5,1
544165,64069,92231,71.56,136,17049,48,3730,02-02-1973,Self employed,28-09-2018,8,0
527550,44549,58266,79.81,14,24147,45,605,01-01-1990,Self employed,22-09-2018,15,1
460394,52678,64893,83.21,18,22708,86,2696,04-07-1973,Self employed,24-08-2018,4,0
513350,26749,64268,43.91,15,14710,86,293,29-01-1971,Self employed,17-09-2018,11,0
609602,52278,71063,75.71,18,14115,86,2702,06-04-1986,Salaried,24-10-2018,4,0
604455,39838,70289,62.6,7,18714,86,5737,07-02-1995,Self employed,23-10-2018,3,0
501160,57559,71316,83.15,82,23474,86,4785,17-04-1981,Self employed,12-09-2018,19,0
540854,70117,79894,89.62,73,21206,86,272,01-11-1980,Self employed,27-09-2018,11,0
642221,55479,69698,85,162,14166,86,1861,08-05-1974,Self employed,30-10-2018,4,0
622189,67882,78618,87.77,1,22056,45,4929,07-10-1998,,26-10-2018,3,1
641534,49049,81615,61.26,64,16199,86,3474,01-01-1996,Self employed,30-10-2018,9,0
489307,55799,64585,89.8,5,23381,86,3423,08-07-1991,Self employed,04-09-2018,9,0
520022,41894,60737,74.09,160,22417,51,94,01-12-1973,Self employed,19-09-2018,16,0
599806,48903,74183,68.21,1,23771,45,5095,01-01-1967,Self employed,22-10-2018,3,0
428510,45145,64336,73.05,165,21064,86,6498,06-09-1989,Salaried,08-08-2018,5,1
617141,51603,65587,79.74,136,20490,45,3746,31-03-1980,Self employed,25-10-2018,8,0
481348,40044,69792,60.9,152,15438,45,5149,15-08-1989,Salaried,31-08-2018,3,0
446251,61463,70663,89.16,5,17980,86,3395,25-04-1990,Salaried,18-08-2018,9,0
485972,43429,65846,69.86,120,23453,86,6938,03-06-1986,Salaried,31-08-2018,12,0
651410,55859,65950,85.82,202,23318,45,789,01-07-1977,Salaried,31-10-2018,18,0
652949,55359,64411,87.25,62,16234,86,411,12-08-1981,Self employed,31-10-2018,11,0
524367,57659,66973,88.1,16,21124,86,2989,01-01-1969,,21-09-2018,14,0
586298,51803,68579,78.01,202,23323,86,782,09-02-1987,Salaried,18-10-2018,18,0
524690,23574,66149,36.28,136,23384,86,3704,16-10-1989,Self employed,21-09-2018,8,0
461628,31498,42098,78.39,48,22521,51,6292,20-05-1977,Self employed,24-08-2018,5,0
638757,55759,74002,77.02,14,24001,86,825,01-01-1995,Self employed,29-10-2018,15,1
522654,44849,66146,68.79,62,15889,86,380,01-01-1993,Salaried,20-09-2018,11,0
549022,55259,80491,69.57,10,22483,45,5662,02-05-1997,Self employed,29-09-2018,3,1
490262,51954,62913,85,67,18532,45,1486,01-01-1978,Salaried,05-09-2018,6,1
645532,42622,74423,58.18,160,16631,86,65,29-05-1983,Salaried,31-10-2018,1,0
618488,63969,72772,89.73,249,22907,86,2237,05-12-1978,Self employed,25-10-2018,4,0
523182,57009,65519,89.29,5,17980,86,3371,01-01-1977,Salaried,20-09-2018,9,0
609979,41200,61918,69.45,14,24569,51,825,10-03-1981,Salaried,24-10-2018,15,0
546137,60447,69073,89.76,19,15357,45,1847,01-06-1994,Salaried,28-09-2018,4,0
548532,69223,78900,89.48,135,20878,86,1702,25-01-1978,Self employed,29-09-2018,4,0
635917,57259,72541,79.95,20,14518,45,6247,01-01-1979,Self employed,29-10-2018,5,1
580086,49349,67915,73.62,3,22388,86,88,01-01-1991,Self employed,15-10-2018,1,0
429705,47349,59122,82.88,160,15974,86,96,07-02-1959,Salaried,09-08-2018,16,0
571509,40694,56450,74.93,10,18471,48,5710,02-01-1996,Self employed,12-10-2018,3,1
482503,47349,65636,74.65,159,23371,49,7248,01-01-1990,Self employed,31-08-2018,7,0
480844,62513,85074,76.4,5,15663,86,3357,18-01-1983,Salaried,31-08-2018,9,1
647400,57259,72166,80.37,16,21124,86,2943,01-01-1982,Salaried,31-10-2018,17,0
524958,63947,81400,79.85,2,24487,120,1713,29-09-1985,Self employed,21-09-2018,4,0
428192,65382,81659,82.05,67,21308,86,1465,05-07-1997,Salaried,08-08-2018,6,1
558935,67232,77785,88.96,121,21043,86,3644,01-06-1997,Self employed,05-10-2018,9,0
544682,46349,62300,75.44,48,15909,45,6388,13-06-1995,Self employed,28-09-2018,5,1
609159,57259,73451,78.96,146,15694,86,2993,13-09-1991,Self employed,23-10-2018,14,1
648449,42394,61700,69.69,3,18180,86,30,01-01-1978,Self employed,31-10-2018,1,0
489040,53078,71428,75.6,5,13975,45,3430,01-01-1982,Self employed,04-09-2018,9,0
556449,60667,78054,81.99,7,15070,51,5735,01-01-1966,Self employed,03-10-2018,3,0
430261,52978,68300,79.65,2,23277,49,1670,20-03-1984,Salaried,09-08-2018,4,1
641177,54759,67048,83.52,136,14189,86,3727,12-02-1972,,30-10-2018,8,0
544240,56759,66687,86.97,73,24363,45,242,22-12-1979,Salaried,28-09-2018,16,1
530675,53303,74147,72.83,146,15694,86,3036,01-01-1973,Self employed,23-09-2018,14,0
566571,59473,69336,89.42,104,21013,86,7126,03-10-1983,Salaried,10-10-2018,10,1
536237,57713,66420,88.83,70,16689,45,2408,01-06-1976,Salaried,25-09-2018,4,0
450524,41894,68374,62.89,160,18535,86,95,10-10-1976,Salaried,20-08-2018,16,0
577863,81033,113000,72.57,66,24418,49,3160,01-01-1969,Self employed,14-10-2018,17,1
565711,58947,79119,77.1,1,22056,45,4943,13-10-1992,Salaried,09-10-2018,3,1
534787,60647,73068,84.85,64,24364,86,3464,01-01-1982,Self employed,25-09-2018,9,0
585865,48349,64730,77.24,257,23824,86,948,01-01-1980,Self employed,17-10-2018,6,1
425115,50078,64543,80.57,74,22928,86,2584,01-01-1988,Self employed,07-08-2018,4,0
583534,82400,107795,79.78,42,23914,49,5343,01-01-1984,Self employed,16-10-2018,3,0
628625,51978,69593,79.03,10,22023,45,5693,18-12-1997,,27-10-2018,3,0
534875,52049,66471,80.44,65,23854,86,6852,10-05-1968,Self employed,25-09-2018,13,0
463600,65335,75966,88.15,13,18486,86,4607,03-11-1985,Salaried,25-08-2018,8,1
541630,50878,74883,73.45,103,23224,45,7250,04-07-1977,Self employed,27-09-2018,7,0
492247,53759,74900,74.1,248,14791,86,1754,25-05-1975,Self employed,06-09-2018,4,0
568243,56259,81266,71.37,152,13890,86,4920,01-05-1991,Salaried,11-10-2018,3,0
632447,63213,80525,79.48,16,18473,86,3000,10-03-1984,Self employed,27-10-2018,14,0
625096,36775,73354,52.49,65,21617,86,6814,19-09-1983,Salaried,26-10-2018,13,0
491101,49603,69890,72.69,14,14198,86,826,03-06-1985,Salaried,05-09-2018,15,0
615472,63947,76832,84.6,2,17383,86,1696,22-11-1967,Self employed,24-10-2018,4,0
462427,73162,109638,68.32,48,21713,48,6408,12-07-1972,Self employed,24-08-2018,5,1
607081,43794,64851,68.46,147,24380,45,2783,01-01-1983,Salaried,23-10-2018,2,1
585586,54859,72575,77.99,1,12312,45,5073,07-07-1998,,17-10-2018,3,0
628952,64213,72888,89.18,3,14360,51,17,08-04-1995,Salaried,27-10-2018,1,0
592989,59059,76500,78.17,17,18398,86,3275,01-01-1978,Self employed,20-10-2018,17,0
648326,59473,77487,80.01,20,23339,45,6185,01-01-1988,Self employed,31-10-2018,5,1
589791,59547,76867,79.36,18,14234,86,2700,07-11-1993,Salaried,20-10-2018,4,0
611464,48743,66600,78.08,3,18125,45,43,01-01-1993,Salaried,24-10-2018,1,0
546788,65469,75603,88.62,5,23643,86,3340,11-11-1987,Self employed,28-09-2018,9,1
485714,36739,65003,58.15,18,14234,86,2695,05-08-1975,Self employed,31-08-2018,4,0
616816,29485,64989,47.7,15,13448,86,300,18-01-1981,Salaried,25-10-2018,11,0
652366,56013,68024,83.79,3,17431,86,551,10-01-1977,Self employed,31-10-2018,15,1
510071,46893,56762,85,70,16759,45,2408,01-07-1968,Salaried,16-09-2018,4,0
624724,45599,71964,65.31,74,17113,86,2585,01-01-1985,Salaried,26-10-2018,4,1
592878,48578,70994,71.13,251,18449,86,6867,19-11-1986,Self employed,20-10-2018,13,0
573473,48645,61816,80.08,105,20333,45,1282,19-07-1981,Salaried,13-10-2018,6,0
637253,45849,62829,74.81,10,12500,48,5660,25-08-1990,Self employed,29-10-2018,3,0
444488,58013,65790,89.68,136,14070,86,3757,23-12-1961,Self employed,17-08-2018,8,1
428876,56259,68451,84.73,146,15694,86,2959,01-01-1980,Salaried,09-08-2018,14,0
574261,59452,69168,90,68,18059,86,854,17-01-1992,Self employed,13-10-2018,6,0
635146,29431,71911,43.11,9,18062,86,5424,21-03-1984,Salaried,29-10-2018,3,0
478898,41894,58080,74.9,10,18471,48,5721,01-01-1990,Self employed,30-08-2018,3,0
631706,50403,64803,78.85,15,15733,86,299,31-03-1987,Self employed,27-10-2018,11,0
576641,58013,89000,66.29,2,22684,86,2379,31-10-1981,Self employed,13-10-2018,4,0
468862,41360,54206,80.06,62,22929,86,433,10-01-1964,Salaried,28-08-2018,11,0
546153,47145,67302,72.81,120,23910,120,6949,18-09-1970,Salaried,28-09-2018,12,1
472755,42894,62188,72.36,34,15217,86,1065,01-01-1980,Self employed,29-08-2018,6,0
454630,46145,65782,72.97,74,23424,51,2598,21-08-1978,Self employed,22-08-2018,4,0
508935,52078,71084,75.97,152,13890,86,4960,01-01-1979,Salaried,15-09-2018,3,0
464824,51078,73091,72.51,251,22993,51,6875,22-04-1990,Salaried,25-08-2018,13,0
651497,48273,62604,81.46,3,14078,45,31,01-06-1987,Self employed,31-10-2018,1,0
549779,60447,77687,79.81,79,21445,86,770,01-01-1993,Salaried,29-09-2018,18,0
604809,58717,77037,79.83,8,18306,86,5306,28-09-1998,,23-10-2018,3,0
432444,45449,67503,69.63,147,17223,86,2796,01-01-1970,Self employed,11-08-2018,2,0
526468,33584,44867,79.79,35,16431,48,4355,01-11-1983,Self employed,21-09-2018,8,0
492773,53303,78093,70.43,16,21980,86,2992,01-01-1994,Self employed,06-09-2018,14,0
541498,52703,70184,78.37,202,24115,45,782,01-05-1991,Salaried,27-09-2018,18,0
618193,55259,70078,79.91,3,22930,51,563,01-01-1985,Salaried,25-10-2018,15,1
444981,43210,65360,68.85,3,23175,86,57,16-07-1979,Salaried,17-08-2018,1,1
634351,56413,65560,88.32,73,24199,45,246,02-07-1982,Salaried,28-10-2018,16,0
587373,91018,176440,53.84,152,23414,67,5167,06-10-1992,Self employed,19-10-2018,3,0
525491,66869,80991,84.58,136,18733,51,3821,26-03-1977,Salaried,21-09-2018,8,0
453115,46949,66002,73.48,5,14145,86,3365,07-07-1971,Self employed,21-08-2018,9,0
484805,63382,73490,89.13,48,17906,86,6349,23-07-1997,Salaried,31-08-2018,5,0
630050,65036,78446,84.77,2,24378,86,1711,17-04-1995,Salaried,27-10-2018,4,0
573076,79186,128209,63.18,10,12500,48,5697,01-01-1996,Self employed,12-10-2018,3,0
426212,50383,63594,84.91,5,23643,86,3332,09-12-1984,Salaried,07-08-2018,9,0
588494,59197,73001,83.56,74,22928,86,2578,01-01-1973,Salaried,19-10-2018,4,0
629857,62947,90518,70.7,36,21251,48,6680,01-01-1991,Self employed,27-10-2018,13,0
422193,48041,67372,77.18,162,18077,86,1880,21-03-1996,Self employed,04-08-2018,4,0
472949,50502,75202,69.41,120,18643,86,6953,01-01-1973,Self employed,29-08-2018,12,0
635195,65282,70518,94.73,15,14710,86,293,06-05-1981,Salaried,29-10-2018,11,0
650022,63769,73138,89.01,13,18149,86,4681,06-06-1976,Self employed,31-10-2018,8,0
473203,37439,65782,59.29,74,23424,51,2597,24-08-1989,Self employed,29-08-2018,4,0
615360,53303,70202,76.92,17,13984,86,3247,28-08-1977,Salaried,24-10-2018,17,0
476440,57853,69986,88.59,162,18077,86,1880,01-10-1989,Self employed,30-08-2018,4,0
649214,70623,81800,88.02,5,15642,120,3340,18-05-1979,Self employed,31-10-2018,9,1
647365,48395,65973,75.79,105,15798,86,1192,15-04-1963,Self employed,31-10-2018,6,0
566548,70817,167651,42.95,48,22645,67,6391,25-12-1986,Salaried,10-10-2018,5,0
442265,50933,58300,89.88,15,23431,45,305,31-01-1995,Salaried,16-08-2018,11,0
585082,63947,73131,88.88,105,23638,120,1231,04-05-1975,Self employed,17-10-2018,6,0
621747,45849,70991,66.21,10,22598,45,5665,15-10-1997,Self employed,25-10-2018,3,1
498539,62072,72978,89.75,104,21013,86,7125,01-01-1998,,10-09-2018,10,0
507035,70423,107000,67.29,136,14100,51,3747,05-06-1996,Salaried,14-09-2018,8,0
513949,69617,80016,89.36,121,21043,86,3654,11-03-1990,Self employed,18-09-2018,9,1
523499,42194,68745,63.71,3,22417,51,18,22-10-1994,Salaried,20-09-2018,1,0
560629,69617,85673,82.87,76,16596,86,4417,30-11-1986,,06-10-2018,8,0
568203,79533,112132,72.68,19,18077,86,1831,29-10-1966,Salaried,11-10-2018,4,0
525343,53203,66656,82.51,3,14078,45,119,26-07-1979,Salaried,21-09-2018,16,0
621176,35689,50023,74.97,3,17038,51,574,17-08-1990,Self employed,25-10-2018,15,0
418274,49703,77700,66.92,64,16140,51,3473,06-03-1992,Self employed,01-08-2018,9,0
476946,46606,58529,85,3,13948,86,90,01-01-1982,Self employed,30-08-2018,1,1
